name,parent,depth,is_category
Connecting technology - Viega GmbH & Co. KG - Gas valves,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
Connecting technology - Viega GmbH & Co. KG - Valves (US),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
Ductile iron pipes,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
EEW Structural pipe,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
Grey cast iron part,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
Rain drain pipe SML,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
Seamless steel tubes of voestalpine Tubulars GmbH & Co KG,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
Steel forging part,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - MegaPress (USA),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - MegaPress 304 FKM (USA),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - MegaPress 316 (USA),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - MegaPress 316 FKM (USA),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - MegaPress CuNiFe (USA),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - MegaPress FKM (USA),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - MegaPress G (USA),Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - Megapress,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - Megapress G,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - Megapress S,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - Megapress Stainless 316,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
connecting technology - Viega - Prestabo LF,Guss-_und_Schmiedeteile_aus_Stahl_und_Eisen,5,False
Mastic asphalt,Gussassphalt,5,False
Mastic asphalt screed,Gussassphalt,5,False
4.3.03 Aluminium die-cast parts,Gussteile_aus_Aluminium,5,False
Aluminium billets,Gussteile_aus_Aluminium,5,False
Aluminium extrusion billets,Gussteile_aus_Aluminium,5,False
Aluminum slugs,Gussteile_aus_Aluminium,5,False
Aluminum slugs from circuit boards,Gussteile_aus_Aluminium,5,False
Components (profiles processed),Gussteile_aus_Aluminium,5,False
Forging stock,Gussteile_aus_Aluminium,5,False
"Semi-finished products in the form of bars, tubes and profiles (unprocessed)",Gussteile_aus_Aluminium,5,False
connecting technology - Viega - PureFlow Press,Gussteile_aus_Aluminium,5,False
HPL board,Harz-Komposit_Fassadenplatten,5,False
Incineration domestic waste,Hausmüll,5,False
Municipal waste landfill,Hausmüll,5,False
Heavy fuel oil,Heizöl,5,False
Light fuel oil,Heizöl,5,False
Thermal energy from light fuel oil,Heizöl,5,False
76/105 Group door wooden with 17.5 kg wood frame,Holz,5,False
76/105 Group door wooden with 17.5 kg wood frame with aluminium cladding,Holz,5,False
76/105 Group door wooden with 22.5 kg wood frame,Holz,5,False
76/105 Group door wooden with 22.5 kg wood frame with aluminium cladding,Holz,5,False
Aluminium covered balcony doors and entrance doors outward / inward opened 55 mm sash (BYKO ? DA55),Holz,5,False
Balcony doors and entrance doors / block doors outward / inward opened 75 mm sash (BYKO ? DA75),Holz,5,False
Balcony doors and entrance doors / block doors outward / inward opened 75mm sash (BYKO ? D75),Holz,5,False
Balcony doors and entrance doors outward / inward opened 55 mm sash (BYKO-D55),Holz,5,False
Balcony doors and entrance doors outward / inward opened 65 mm sash (BYKO ? D65),Holz,5,False
Balcony doors and entrance doors outward / inward opened 65 mm sash (BYKO ? DA65),Holz,5,False
Door - Rubner Türen GmbH - Wood front door,Holz,5,False
Door - Rubner Türen GmbH - Wood interior door,Holz,5,False
EPD - doors - HUGA - PG1 multipurpose doors,Holz,5,False
EPD - doors - HUGA - PG2 Standard doors,Holz,5,False
EPD - doors - HUGA - PG3 special doors,Holz,5,False
EPD - doors - HUGA - PG4 Sliding and folding elements,Holz,5,False
Exterior door - VFF - Wood exterior door with light cut-out,Holz,5,False
Exterior door - VFF - Wood exterior door without light cut-out,Holz,5,False
Exterior door - VFF - Wood-aluminium exterior door with light cut-out,Holz,5,False
Exterior door - VFF - Wood-aluminium exterior door with light cut-out,Holz,5,False
Group 76/105 Panel Door wood,Holz,5,False
Group Folding door wooden,Holz,5,False
Group Folding door wooden with aluminium cladding,Holz,5,False
Group Sliding Door Scandinavian wooden,Holz,5,False
Group Sliding Door Scandinavian wooden with aluminium cladding,Holz,5,False
IV Group Exterior door wooden with 42.5 kg frame,Holz,5,False
IV Group Exterior door wooden with 42.5 kg frame with aluminium cladding,Holz,5,False
IV Group Exterior door wooden with 52.5 kg frame,Holz,5,False
IV Group Exterior door wooden with 52.5 kg frame with aluminium cladding,Holz,5,False
IV Group Sliding door wooden with 18.75 kg wood frame,Holz,5,False
IV Group Sliding door wooden with 22.5 kg wood frame,Holz,5,False
IV Group Sliding door wooden with aluminium cladding with 18.75 kg wood frame,Holz,5,False
IV Group Sliding door wooden with aluminium cladding with 22.5 kg wood frame,Holz,5,False
Natural wood incineration in municipal solid waste plant,Holz,5,False
Wood-based products incineration in municipal solid waste plant,Holz,5,False
76/105 Group window wooden with aluminium cladding with 15 kg wood frame,Holz-Metallfenster,5,False
76/105 Group window wooden with aluminium cladding with 25 kg wood frame,Holz-Metallfenster,5,False
Aluminium covered windows / fixed windows outward opened 75 mm sash (BYKO ? WA75),Holz-Metallfenster,5,False
Aluminium covered windows outward opened 55 mm sash (BYKO ? WA55),Holz-Metallfenster,5,False
Aluminium covered windows outward opened 65 mm sash (BYKO ? WA65),Holz-Metallfenster,5,False
Group IV Windows and Balcony Doors wooden with aluminium cladding with 20 kg wood frame,Holz-Metallfenster,5,False
Group IV Windows and Balcony Doors wooden with aluminium cladding with 30 kg wood frame,Holz-Metallfenster,5,False
Lift and slide element - VFF - Wood-aluminium lift and slide element,Holz-Metallfenster,5,False
Windows - VFF - Wood-aluminium windows,Holz-Metallfenster,5,False
"Wood pellets (6,2% moisture / 5,8% H2O content)",Holz-Pellets,5,False
2.10.01 Loose wood-fiber insulation,Holzfaserdämmplatte,5,False
PAVATEX Dry process wood fibre insulation 110-200 kg/m³,Holzfaserdämmplatte,5,False
Wood fiber insulation - dry process (German average),Holzfaserdämmplatte,5,False
Wood fiber insulation - dry process (German average),Holzfaserdämmplatte,5,False
Wood fiber insulation - dry process (German average),Holzfaserdämmplatte,5,False
Wood fibre board (wet process),Holzfaserdämmplatte,5,False
best wood wood fibre insulation boards,Holzfaserdämmplatte,5,False
best wood wood fibre insulation boards,Holzfaserdämmplatte,5,False
best wood FIBRE,Holzfasern_und_Holzspäne_lose,5,False
EGGER DHF,Holzfaserplatten,5,False
EGGER Eurodekor - Laminated MDF boards,Holzfaserplatten,5,False
High Density Fibreboard (HDF),Holzfaserplatten,5,False
High density fibreboard (German average),Holzfaserplatten,5,False
Medium Density Fibreboard (MDF),Holzfaserplatten,5,False
Medium density fibreboard (German average),Holzfaserplatten,5,False
PerfectSense Lacquered Chipboards,Holzfaserplatten,5,False
PerfectSense lacquered boards,Holzfaserplatten,5,False
Unilin Medium Density Fiberboard,Holzfaserplatten,5,False
best wood FLEX 50,Holzfaserplatten,5,False
76/105 Group window wooden with 15 kg wood frame,Holzfenster,5,False
76/105 Group window wooden with 25 kg wood frame,Holzfenster,5,False
EPD timber roof window - Roto Frank DST - Designo acoustic glazing,Holzfenster,5,False
EPD timber roof window - Roto Frank DST - Designo double glazing,Holzfenster,5,False
EPD timber roof window - Roto Frank DST - Designo triple glazing,Holzfenster,5,False
EPD timber roof window - Roto Frank DST - RotoQ acoustic glazing,Holzfenster,5,False
EPD timber roof window - Roto Frank DST - RotoQ double glazing,Holzfenster,5,False
EPD timber roof window - Roto Frank DST - RotoQ triple glazing,Holzfenster,5,False
Group IV Windows and Balcony Doors wooden with 20 kg wood frame,Holzfenster,5,False
Group IV Windows and Balcony Doors wooden with 30 kg wood frame,Holzfenster,5,False
"Group Wooden windows IV90: IV90 side-hung, tilt and turn window of overlapping design",Holzfenster,5,False
Group Wooden windows IV90: IV90 tilt and turn window and (or) fixed window,Holzfenster,5,False
Lift and slide element - VFF - Wooden lift and slide element,Holzfenster,5,False
VELUX roof balcony and terrace window,Holzfenster,5,False
VELUX wooden roof windows (double glazing configuration),Holzfenster,5,False
VELUX wooden roof windows (triple glazing configuration),Holzfenster,5,False
VELUX wooden roof windows with glazing configuration 62 and 62D,Holzfenster,5,False
Windows - VFF - Wooden windows,Holzfenster,5,False
Windows / fixed windows outward opened 75 mm sash (BYKO ? W75),Holzfenster,5,False
Windows outward opened 55 mm sash (BYKO-W55),Holzfenster,5,False
Windows outward opened 55 mm sash (BYKO-W55) (Bitus Latvia SIA),Holzfenster,5,False
Windows outward opened 65 mm sash (BYKO ? W65),Holzfenster,5,False
2.7.01. Melamine-coated lightweight board,Holzwolleleichtbauplatten,5,False
Fibrolith® 2-layer panels made of mineral-bonded wood wool and mineral wool insulation,Holzwolleleichtbauplatten,5,False
Fibrolith® lightweight panels/stable ventilation panels,Holzwolleleichtbauplatten,5,False
Fibrolith® mineral-bonded wood wool panels (mono-panels of building materials class A2),Holzwolleleichtbauplatten,5,False
Fibrolith® mineral-bonded wood wool panels (mono-panels of building materials class B1),Holzwolleleichtbauplatten,5,False
Heradesign acoustic panels Euroclass A2,Holzwolleleichtbauplatten,5,False
Lightweight wood fibre panel,Holzwolleleichtbauplatten,5,False
"MICROTHERM® Flexible panels range: (Semi-)Overstitched Panels, (Semi-)Quilted Panels, Slatted Panels, Aeroguard (>160 kg/m3) and Slimflex",Hydrophobe_Platten,5,False
"Application paint emulsion, interior, wear resistant",Innenfarben,5,False
Lime colour,Innenfarben,5,False
Fundermax m.look high pressure laminate panels,Innenwände,5,False
KSC Broadline,Innenwände,5,False
PROMATECT®-100 / PROMATECT®-200 / PROMATECT®-250 / PROMAXON® Typ A,Innenwände,5,False
PROMATECT®-L / PROMATECT®-L500 / PROMATECT®-AD / VERMICULUX-S,Innenwände,5,False
PROMATECT®-LS,Innenwände,5,False
PURE Sonos,Innenwände,5,False
Soft Cells Tracks 25mm (aluminium frame),Innenwände,5,False
Wall system - HT Labor + Hospitaltechnik GmbH - Glass wall panel with galvanized support panel,Innenwände,5,False
Wall system - HT Labor + Hospitaltechnik GmbH - Stainless steel wall panel,Innenwände,5,False
"Wall system - HT Labor + Hospitaltechnik GmbH - Steel sheet wall panel, galvanized, powder-coated",Innenwände,5,False
Wall system - HT Labor + Hospitaltechnik GmbH - Tile wall panel with galvanized support panel,Innenwände,5,False
"Wall system - HT Labor + Hospitaltechnik GmbH -Steel sheet wall panel, galvanized, coated with foil",Innenwände,5,False
HALFEN Iso-ElemenT HIT-HP/SP,Isokörbe,5,False
Schöck Isokorb® (X)T Typ Q,Isokörbe,5,False
Cable 1-wire,Kabel,5,False
Cable 3-wire,Kabel,5,False
Cable 5-wire,Kabel,5,False
Cable CAT 7,Kabel,5,False
Cable support systems - OBO Bettermann - cable ladder,Kabel,5,False
Cable support systems - OBO Bettermann - cable tray,Kabel,5,False
Cable support systems - OBO Bettermann - mesh cable tray,Kabel,5,False
Cable support systems - OBO Bettermann - wide-span systems,Kabel,5,False
"Calcium hydroxide (Ca(OH)2, dry, slaked lime)",Kalk,5,False
"Lime (CaO, Finelime)",Kalk,5,False
"NHL light plaster: PAVI ECO LIGHT, TERMOARENINO, VOLCALITE",Kalk,5,False
"NHL-based light plaster: INTOCALX LIGHT, FORTE LIGHT",Kalk,5,False
Natural Hydraulic Lime (NHL): FENIX,Kalk,5,False
Sand-lime brick,Kalksandstein,5,False
Sand-lime brick,Kalksandstein,5,False
Steam-hardened building material - UNIKA GmbH - UNIKA ecobluu plane elements,Kalksandstein,5,False
Rubber sealing compound,Kautschuk,5,False
1.4.05. Dispersion-based tile adhesives,Kleber_und_Klebemo╠êrtel,5,False
1.4.05. Epoxy resin mortar,Kleber_und_Klebemo╠êrtel,5,False
1.4.05. Fibre-reinforced filling compound,Kleber_und_Klebemo╠êrtel,5,False
ARDEX K 22 F,Kleber_und_Klebemo╠êrtel,5,False
ARDEX X 90,Kleber_und_Klebemo╠êrtel,5,False
Adhesive for gypsum board,Kleber_und_Klebemo╠êrtel,5,False
HIT-FP 700-R,Kleber_und_Klebemo╠êrtel,5,False
HIT-HY 170,Kleber_und_Klebemo╠êrtel,5,False
HIT-HY 200-R V3,Kleber_und_Klebemo╠êrtel,5,False
HIT-HY 270,Kleber_und_Klebemo╠êrtel,5,False
HIT-RE 500 V4,Kleber_und_Klebemo╠êrtel,5,False
"Mixed inert NHL mortar: T A00, T FIX ECO",Kleber_und_Klebemo╠êrtel,5,False
Ready-mixed compounds,Kleber_und_Klebemo╠êrtel,5,False
Reinforcement (synthetic resin trowel),Kleber_und_Klebemo╠êrtel,5,False
Tile adhesive,Kleber_und_Klebemo╠êrtel,5,False
Air conditioning system (per 1 kW),Klimatisierung_Kältemaschinen,5,False
"Blue e+S, 1 kW",Klimatisierung_Kältemaschinen,5,False
"Blue e, 1 kW",Klimatisierung_Kältemaschinen,5,False
Chiller (500kW),Klimatisierung_Kältemaschinen,5,False
Cross-laminated timber,Konstruktionsvollholz,5,False
KVH structural timber (German average),Konstruktionsvollholz,5,False
"Solid construction timber (generic, 15% moisture / 13% H2O content)",Konstruktionsvollholz,5,False
Structural finger jointed solid timber,Konstruktionsvollholz,5,False
Structural finger jointed solid timber & GLT® ? Girder Longitudinally Tensiletested,Konstruktionsvollholz,5,False
holzius ? solid wood slab elements,Konstruktionsvollholz,5,False
"Cork slab, 4 mm (generic)",Kork,5,False
"Cork slab, 6 mm (generic)",Kork,5,False
"Cork slab, 8 mm (generic)",Kork,5,False
Crane® Spheres 10,Kraftwerksnebenprodukte,5,False
Crane® Spheres 20,Kraftwerksnebenprodukte,5,False
EFA-Füller®,Kraftwerksnebenprodukte,5,False
EFA-Füller® S-MA,Kraftwerksnebenprodukte,5,False
Furnace bottom ash,Kraftwerksnebenprodukte,5,False
Grobalith®,Kraftwerksnebenprodukte,5,False
Hard coal fly ash,Kraftwerksnebenprodukte,5,False
Slag-tap granulate,Kraftwerksnebenprodukte,5,False
Artificial stone slab (epoxy-resin bound),Kunststein,5,False
Door - Hörmann KG Brockhagen - Industrial sectional doors in polyurethane,Kunststoff,5,False
Exterior door - VFF - PVC exterior door with light cut-out,Kunststoff,5,False
Exterior door - VFF - PVC exterior door without light cut-out,Kunststoff,5,False
Access manager 92 00,Kunststoffbeschläge,5,False
Access manager 92 30,Kunststoffbeschläge,5,False
Incineration plastics in municipal solid waste plant (incl. credits),Kunststoffe,5,False
Incineration polystyrene (PS) in municipal solid waste plant (incl. credits),Kunststoffe,5,False
Incineration used carpet in municipal solid waste plant (incl. credits),Kunststoffe,5,False
EPD plastic roof window - Roto Frank DST - Designo acoustic glazing,Kunststofffenster,5,False
EPD plastic roof window - Roto Frank DST - Designo double glazing,Kunststofffenster,5,False
EPD plastic roof window - Roto Frank DST - Designo triple glazing,Kunststofffenster,5,False
EPD plastic roof window - Roto Frank DST - RotoQ acoustic glazing,Kunststofffenster,5,False
EPD plastic roof window - Roto Frank DST - RotoQ double glazing,Kunststofffenster,5,False
EPD plastic roof window - Roto Frank DST - RotoQ triple glazing,Kunststofffenster,5,False
Lift and slide element - VFF - PVC lift and slide element,Kunststofffenster,5,False
Lift and slide element - VFF - PVC-aluminium lift and slide element,Kunststofffenster,5,False
Plastic window with double insulating gass unit,Kunststofffenster,5,False
Plastic window with triple insulating glass unit,Kunststofffenster,5,False
SYNEGO,Kunststofffenster,5,False
VELUX Modular Skylight (double glazing configuration),Kunststofffenster,5,False
VELUX Modular Skylight (triple glazing configuration),Kunststofffenster,5,False
VELUX PUR roof windows (62 triple glazing configuration),Kunststofffenster,5,False
VELUX PUR roof windows (double glazing configuration),Kunststofffenster,5,False
VELUX PUR roof windows (triple glazing configuration),Kunststofffenster,5,False
VELUX lining LSB,Kunststofffenster,5,False
Windows - TMP Fenster+Türen GmbH- plastic french doors,Kunststofffenster,5,False
Windows - TMP Fenster+Türen GmbH- plastic windows,Kunststofffenster,5,False
Windows - VFF - PVC windows,Kunststofffenster,5,False
Windows - VFF - PVC-aluminium window,Kunststofffenster,5,False
6.4.02. Polypropylene plastic profile with glass fibre components,Kunststoffprofile_elastisch,5,False
Injection moulded polypropylene products,Kunststoffprofile_elastisch,5,False
Plastic profile CR (chloroprene-rubber),Kunststoffprofile_elastisch,5,False
Plastic profile EPDM,Kunststoffprofile_elastisch,5,False
Plastic profile SBR,Kunststoffprofile_elastisch,5,False
Plastic profile silicone,Kunststoffprofile_elastisch,5,False
semi-finished products - Kunststoffwerke Katzbach GmbH & Co. KG - EPE molded part,Kunststoffprofile_elastisch,5,False
semi-finished products - Kunststoffwerke Katzbach GmbH & Co. KG - EPP molded part,Kunststoffprofile_elastisch,5,False
semi-finished products - Kunststoffwerke Katzbach GmbH & Co. KG - EPS molded part,Kunststoffprofile_elastisch,5,False
"Cable duct PVC, rigid",Kunststoffprofile_hart,5,False
Nylon part (PA 6.6),Kunststoffprofile_hart,5,False
Polycarbonate slab,Kunststoffprofile_hart,5,False
"Polyester resin laminated part (GFRP, 30% glass fibres)",Kunststoffprofile_hart,5,False
RAUKANTEX PP,Kunststoffprofile_hart,5,False
RAUKANTEX PP eco,Kunststoffprofile_hart,5,False
Copper sheet,Kupferbleche,5,False
Connecting technology - Viega GmbH & Co. KG - Profipress/ProPress,Kupferrohre,5,False
Copper tubes,Kupferrohre,5,False
"PURAPRESS® & PURAFIT®, Lead Free Silicon Bronze Fittings (SANHA GmbH)",Kupferrohre,5,False
SANCO-tube semi hard,Kupferrohre,5,False
SANHA®-Press | Copper Press Fittings,Kupferrohre,5,False
Ammonia (R717),Kältemittel,5,False
Carbon dioxide (R744),Kältemittel,5,False
Chlorodifluoromethane (R22),Kältemittel,5,False
Difluoromethane (R32),Kältemittel,5,False
Lithium bromide,Kältemittel,5,False
Propane (R290),Kältemittel,5,False
Refrigerant R404a,Kältemittel,5,False
Refrigerant R407c,Kältemittel,5,False
Refrigerant R410a,Kältemittel,5,False
Tetrafluoroethane (R134a),Kältemittel,5,False
Tetrafluoropropene (R1234ze),Kältemittel,5,False
Delivery Van,LKW,5,False
Small truck,LKW,5,False
Truck,LKW,5,False
Truck-trailer,LKW,5,False
Application coating water based glaze (facade),Lacksysteme_Holzfassade,5,False
Application top coating water based (facade),Lacksysteme_Holzfassade,5,False
"Application intermediate coating water based (windows, white)",Lacksysteme_Holzfenster,5,False
"Application primer water based (windows, white)",Lacksysteme_Holzfenster,5,False
"Application top-coating water based (windows, white)",Lacksysteme_Holzfenster,5,False
Intelligent Protect,Lacksysteme_Holzfenster,5,False
Coating powder IGP-DURA@xal 4201,Lacksysteme_Metall,5,False
"Coating powder IGP-DURA®face, series 58",Lacksysteme_Metall,5,False
Epoxy Powder Coating,Lacksysteme_Metall,5,False
Hybrid Powder Coating,Lacksysteme_Metall,5,False
"Powder coating (outdoor use, white)",Lacksysteme_Metall,5,False
"Solvent based lacquer, white",Lacksysteme_Metall,5,False
"Water based lacquer, white",Lacksysteme_Metall,5,False
3.3.01. Laminate (DPL),Laminat,5,False
DPL laminate flooring,Laminat,5,False
Kronospan Laminate Flooring,Laminat,5,False
Clay powder,Lehm,5,False
Adobe,Lehmsteine,5,False
Clay panel,Lehmsteine,5,False
Rammed earth wall,Lehmsteine,5,False
Expanded clay concrete block inner wall,Leichtbeton,5,False
Expanded clay concrete block outer wall,Leichtbeton,5,False
Expanded clay hollow concrete block partition wall,Leichtbeton,5,False
Granulated slag brick,Leichtbeton,5,False
Lightweight concrete block from 100% natural pumice,Leichtbeton,5,False
Pumice stone (SFK-4),Leichtbeton,5,False
klimaVER lightweight concrete wall,Leichtbeton,5,False
Cork linoleum floor covering,Linoleum-Bodenbeläge,5,False
Linoleum,Linoleum-Bodenbeläge,5,False
BKP-EN,Lüftungsanlagen,5,False
Decentralized ventilation units - SIEGENIA-AUBI KG - AEROMAT VT system (2 fans),Lüftungsanlagen,5,False
Fire Damper BSK-RPR,Lüftungsanlagen,5,False
MultiWeave textile-based ventilation duct,Lüftungsanlagen,5,False
Ventilation centralized per 10000 m3/h,Lüftungsanlagen,5,False
Ventilation centralized per 30000 m3/h,Lüftungsanlagen,5,False
Ventilation centralized per 5000 m3/h,Lüftungsanlagen,5,False
Ventilation centralized with heat recovery per 1000 m3/h,Lüftungsanlagen,5,False
Ventilation centralized with heat recovery per 10000 m3/h,Lüftungsanlagen,5,False
Ventilation centralized with heat recovery per 5000 m3/h,Lüftungsanlagen,5,False
"Ventilation decentralized (wall, ceiling) 60 m3/h",Lüftungsanlagen,5,False
"Ventilation decentralized with heat recovery (wall, ceiling) 60 m3/h",Lüftungsanlagen,5,False
Cement mortar,Mauermörtel,5,False
"Cement mortar: RENOVA TIXO, T LIVEL MAX, RENOVA FLUID, GUNITASS, TRAV, FORTE BETON, T FLASH COR, BETONTASS, T POWER, FUGASASS",Mauermörtel,5,False
"Heavy cement mortar: PAVI RAPID, PAVI RAPID LOW, PAVI PRONTO, T BLOCK, T SPAN, T CREAM, PAVI TEKNO, DRAINMASS, BETONTASS DE",Mauermörtel,5,False
Lime cement mortar,Mauermörtel,5,False
Masonry Mortar - Standard Masonry Mortar,Mauermörtel,5,False
Masonry Mortar - Thin-bed Mortar/Mortar With Special Properties,Mauermörtel,5,False
"NHL heavy mortar: T A01, T A02, T A04, T A FIBRO, DUOMO RINOVA, OPUS RIN, T 20V, FORTE CALCE, COCCIO VIVO, CALCE FINE, CALCE MEDIA, CALCE DILAVATO, ECO BUILD, OPUS, OPUS MEC, NURAGHE, DUOMO, DRY RIN, DRY IDRO, PAVI ECO, ÖKOFAST",Mauermörtel,5,False
"NHL injection mortar: FORTE FLUID, DUOMO FLUID",Mauermörtel,5,False
"NHL light mortar: DRY SOFT, ARMIS BFLUID CONNECT",Mauermörtel,5,False
"NHL mortar: CALCE SETA, OPUS COCCIO, FORTE RASO, PAVI COCCIO, DOMUS PAN",Mauermörtel,5,False
StoLevell Evo,Mauermörtel,5,False
Waterproof NHL mortar: NURAGHE RASO,Mauermörtel,5,False
Admonter solid timber multi-layer products,Mehrschichtig modulare Bodenbeläge,5,False
Amorim Wise Cork Pure PU PF,Mehrschichtig modulare Bodenbeläge,5,False
Amorim Wise Cork Pure UV,Mehrschichtig modulare Bodenbeläge,5,False
DISANO design floor,Mehrschichtig modulare Bodenbeläge,5,False
EGGER Comfort Flooring,Mehrschichtig modulare Bodenbeläge,5,False
EGGER Design Flooring,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® Basic / Heat-Pak®,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® Classic,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® HD,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® ME,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® Nature,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® Solid / Heat-Pak® Plus,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® Strong,Mehrschichtig modulare Bodenbeläge,5,False
Jumpax® Top,Mehrschichtig modulare Bodenbeläge,5,False
Lindura® wood flooring,Mehrschichtig modulare Bodenbeläge,5,False
Marathon Premium®,Mehrschichtig modulare Bodenbeläge,5,False
Modular ONE design flooring,Mehrschichtig modulare Bodenbeläge,5,False
Twinpanel® Acoustic / Jumpax® Acoustic,Mehrschichtig modulare Bodenbeläge,5,False
"Veneered, wood flooring with HDF carrier (10 mm)",Mehrschichtig modulare Bodenbeläge,5,False
"Veneered, wood flooring with HDF carrier and cork backing (10-12 mm)",Mehrschichtig modulare Bodenbeläge,5,False
"ComfortWorx® Carpet Tile with EcoSolution Q®, Solution Q®, or Solution Q Extreme® Face Fibre",Mehrschichtig_modulare_Bodenbeläge,5,False
EcoWorx S? Carpet Tile with EcoSolution Q100? Face Fibre,Mehrschichtig_modulare_Bodenbeläge,5,False
"EcoWorx S? Carpet Tile with EcoSolution Q®, Solution Q®, or Solution Q Extreme® Face Fibre",Mehrschichtig_modulare_Bodenbeläge,5,False
Gradus Carpet Tile with Nylon Face Fibre,Mehrschichtig_modulare_Bodenbeläge,5,False
Micodur - Resilient Floor Covering,Mehrschichtig_modulare_Bodenbeläge,5,False
STS Carpet Tile with Nylon Face Fibre,Mehrschichtig_modulare_Bodenbeläge,5,False
"TaskWorx® Carpet Tile with EcoSolution Q®, Solution Q®, or Solution Q Extreme® Face Fibre",Mehrschichtig_modulare_Bodenbeläge,5,False
TaskWorx® Carpet Tile with Polyamide 6 (Aquafil) Face Fibre,Mehrschichtig_modulare_Bodenbeläge,5,False
Vinyl design flooring with HDF core board,Mehrschichtig_modulare_Bodenbeläge,5,False
Digital cylinder,Messingbeschläge,5,False
"Double cylinder - star cross, star, 20 and 8",Messingbeschläge,5,False
"Reversible Double Cylinder - penta, quattro, gemini, expert, matrix",Messingbeschläge,5,False
"Reversible Single Cylinder - star plus, neo, primo",Messingbeschläge,5,False
"Serrated Double Cylinder - pextra Q, pextra+, pextra, AP 2000",Messingbeschläge,5,False
End of Life of Aluminium,Metalle,5,False
End of Life stainless steel,Metalle,5,False
End of Life steel profile,Metalle,5,False
End of Life steel sheet galvanized,Metalle,5,False
Janisol Arte 66 window width x height: 1230mm x 1480mm,Metallfenster,5,False
Janisol HI window width x height: 1230 mm x 1480 mm,Metallfenster,5,False
Janisol window width x height: 1230mm x 1480mm,Metallfenster,5,False
Lift and slide element - VFF - Aluminium lift and slide element,Metallfenster,5,False
Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,Metallfenster,5,False
Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,Metallfenster,5,False
Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,Metallfenster,5,False
Windows - VFF - Aluminium windows,Metallfenster,5,False
Windows - VFF - Steel windows,Metallfenster,5,False
Windows - heroal-Johann Henkenjohann GmbH & Co. KG - Aluminium lifting-sliding door / -PSK (EN 15804+A2),Metallfenster,5,False
Windows - heroal-Johann Henkenjohann GmbH & Co. KG - Aluminium sliding doors (EN 15804+A2),Metallfenster,5,False
